road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc
N1,360.89,Box Culvert,LRP357d,KALIRCHARA BAZAR BOX CULVERT,15.4,A,100450,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,360.89,11.5,1993.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.5207709407407,92.0661440629629,interpolate
N1,361.043,Box Culvert,LRP357f,KALIRCHAR,5.0,A,114229,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,361.043,12.1,1993.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.5195088091891,92.0666746302702,interpolate
N1,361.751,Box Culvert,LRP358a,RASHIDNAGAR,3.0,A,100439,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,361.751,12.2,1993.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.5137419731132,92.069340890566,interpolate
N1,362.168,Box Culvert,LRP358b,ROSHIDNAGAR CULVERT,2.5,A,100441,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,362.168,12.3,1993.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.5104396976562,92.0708606554687,interpolate
N1,362.691,Box Culvert,LRP359a,DOLERCHARA CULVERT,7.5,A,101044,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,362.691,11.9,1994.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.5065069274647,92.0733026419014,interpolate
N1,362.889,Box Culvert,LRP359b,DOLERCHARA CULVERT,12.4,A,100444,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,362.889,11.8,1991.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.5051319429577,92.0744452552816,interpolate
N1,364.056,Box Culvert,LRP360a,ROSHIDNAGAR (2),14.0,A,100445,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,364.056,15.1,1978.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4957534922651,92.0776785856353,interpolate
N1,364.184,Box Culvert,LRP360c,"ROSHIDNAGAR U,R CULVERT",14.1,A,100447,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,364.184,15.1,1993.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4948695143646,92.0783346952486,interpolate
N1,366.98,Box Culvert,LRP363b,JOARIANALA CULVERT,7.2,A,100449,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,366.98,12.2,1993.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4782130684357,92.0947151779329,interpolate
N1,367.362,Box Culvert,LRP364a,JOARIANALA,14.0,A,114228,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,367.362,11.6,1993.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4755164496,92.0967866511999,interpolate
N1,367.6,Box Culvert,LRP364c,JORIANALA,3.0,A,114231,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,367.6,12.2,1993.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4738446327586,92.0980125862068,interpolate
N1,368.129,PC Girder Bridge,LRP364d,JOARIANALA BAZAR PC GIDER BRIDGE(L),57.6,A,100451,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,368.129,11.6,1993.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.470055530337,92.1006402232209,interpolate
N1,368.129,PC Girder Bridge,LRP364d,Joarianala Bazar Bridge,57.65,A,120379,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,368.129,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.470055530337,92.1006402232209,interpolate
N1,368.129,PC Girder Bridge,LRP364d,JOARIANALA BAZAR(R),57.6,A,101037,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,368.129,11.6,1993.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.470055530337,92.1006402232209,interpolate
N1,370.799,Box Culvert,LRP367a,MITA CHARI BOX CULVERT,9.2,A,100453,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,370.799,14.5,1996.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4505569351351,92.0994681432432,interpolate
N1,371.64,Box Culvert,LRP368a,RAMU HOSPITAL GATE,1.5,A,100454,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,371.64,12.2,1993.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4433865625,92.1012678785714,interpolate
N1,371.848,PC Girder Bridge,LRP368c,Mitacmari Ramu Bridge,58.6,A,120382,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,371.848,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4418389714285,92.1007083571428,interpolate
N1,372.43,Box Culvert,LRP369a,MARULA (WEST),3.0,A,100456,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,372.43,12.2,1981.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4372009552325,92.0983672723837,interpolate
N1,372.782,Box Culvert,LRP369b,MARULA BOX CULVERT,2.5,A,100457,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,372.782,12.2,1995.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4342084624161,92.0972607067114,interpolate
N1,373.192,Box Culvert,LRP369c,RAMU BRAC OFFICE,7.2,A,100461,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,373.192,12.1,1997.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4308087593886,92.0961182921397,interpolate
N1,373.424,Box Culvert,LRP370a,RAMU BY PASS MORE,3.5,A,100462,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,373.424,12.1,1997.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4288400316455,92.0953913860759,interpolate
N1,373.598,Box Culvert,LRP370c,RAMU MOUR BOX CULVDERT,12.8,A,100463,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,373.598,11.5,1995.0,4.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4283515971831,92.0940714267605,interpolate
N1,374.081,Box Culvert,LRP370e,ROMA CALLAGE BOX CULVERT,18.8,A,100460,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,374.081,11.5,1995.0,4.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.427895984,92.089450816,interpolate
N1,374.655,Box Culvert,LRP371a,ROMA TECHIPUL,8.2,A,100459,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,374.655,12.2,1995.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4271063768115,92.0840258231884,interpolate
N1,375.035,Box Culvert,LRP371c,SAMBAR PUL CULVERT,7.4,A,100458,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,375.035,12.2,1997.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4267747132812,92.0804427367187,interpolate
N1,375.416,Box Culvert,LRP372a,CHAKMARKOOL,12.4,A,114963,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,375.416,10.0,1995.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4264716,92.0767771,interpolate
N1,376.062,Box Culvert,LRP372c,CHAKMAR KOOL BOX CULVERT,9.4,A,100464,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,376.062,12.4,1990.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4273654498084,92.0708934808429,interpolate
N1,376.931,Box Culvert,LRP373a,KHURUTIA BOX CULVERT,2.0,A,100466,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,376.931,12.2,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4271759977099,92.0634431893129,interpolate
N1,377.189,Box Culvert,LRP373b,KHURULIA CULVERT,6.8,A,100467,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,377.189,11.8,1995.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4273089357414,92.0610656669201,interpolate
N1,377.519,Box Culvert,LRP374a,KHURULIA SCHOOL BOX CULVERT,16.6,A,100468,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,377.519,11.6,1992.0,4.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4278354522255,92.0579673860534,interpolate
N1,377.753,Box Culvert,LRP374c,KHURULIA SCHOOL BOX CULVERT,18.6,A,100469,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,377.753,11.4,1993.0,4.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4280296848739,92.0557570361344,interpolate
N1,378.02,Box Culvert,LRP374e,KHURULIA CHAIRMAN PARA BOX CULVERT,7.2,A,100471,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,378.02,12.0,1995.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4280584948275,92.0532281715517,interpolate
N1,378.492,RCC Girder Bridge,LRP375a,Sarkarpara Bridge,13.0,A,120384,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,378.492,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4275245,92.0486482172786,interpolate
N1,378.492,RCC Girder Bridge,LRP375a,SARKAR PARA BRIDGE,13.0,A,100473,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,378.492,11.6,1985.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4275245,92.0486482172786,interpolate
N1,379.004,Box Culvert,LRP375c,WEST DOVGE BOX CULVERT,10.9,A,100474,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,379.004,11.6,1992.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4294452102564,92.0443807192307,interpolate
N1,379.504,Box Culvert,LRP376a,MUKTAR KUL,9.2,A,100476,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,379.504,11.6,1992.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4297884,92.0395945696,interpolate
N1,380.346,RCC Girder Bridge,LRP377a,BAKKHALI BRIDGE,148.5,A,101046,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,380.346,8.8,1989.0,7.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4294033629834,92.0318887491712,interpolate
N1,380.615,Box Culvert,LRP377c,MOHURI RARA BOX,3.5,A,101033,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,380.615,12.1,1984.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4303257834586,92.0296206984962,interpolate
N1,380.759,Box Culvert,LRP377d,RABAR DAM BOX,10.3,A,101029,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,380.759,11.65,1989.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4301539217391,92.0283434956521,interpolate
N1,381.374,Box Culvert,LRP377f,LINK ROAD CULVERT,9.0,A,101027,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,381.374,11.6,1989.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.426498621044,92.0238834076672,interpolate
N1,383.632,Box Culvert,LRP380a,KANAR PARA,10.9,A,101010,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,383.632,11.5,1996.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4142599314893,92.0386736859574,interpolate
N1,384.001,Box Culvert,LRP380c,SHORAR COOL,8.3,A,101006,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,384.001,11.5,1996.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4124968430517,92.0395268517711,interpolate
N1,384.978,Box Culvert,LRP381b,SOUTH MITHACHARI,8.2,A,100993,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,384.978,11.5,1995.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4102981858461,92.0496622239999,interpolate
N1,385.237,Slab Culvert,LRP381c,SOUTH MITTA CULVERT,1.9,A,114964,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,385.237,4.2,1968.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4099236838827,92.0518884435897,interpolate
N1,385.614,Slab Culvert,LRP382a,SOUTH MITHACHARI,3.0,A,100990,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,385.614,4.3,1979.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4088399161904,92.0550238095238,interpolate
N1,385.78,Slab Culvert,LRP382b,SOUTH MITHACHARI,2.8,A,100987,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,385.78,4.25,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4079574071005,92.0560124923076,interpolate
N1,386.494,Slab Culvert,LRP383a,CHALATOLI,1.6,A,101048,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,386.494,10.3,1952.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.4041499171641,92.0618387037313,interpolate
N1,386.968,Box Culvert,LRP383b,CHALIYATOLI,3.6,A,100977,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,386.968,11.5,1992.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.402009374844,92.0647406251559,interpolate
N1,387.843,Box Culvert,LRP384a,PANCHORI,8.3,A,101032,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,387.843,11.5,1996.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3950144227586,92.0675884137931,interpolate
N1,389.282,Slab Culvert,LRP385g,PANCHARA SLAB CULVERT,1.7,A,101007,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,389.282,7.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3829076671052,92.0709510842105,interpolate
N1,389.538,Slab Culvert,LRP386a,PANCHORI,0.8,A,112555,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,389.538,7.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3808422435754,92.0709982664804,interpolate
N1,389.724,Slab Culvert,LRP386c,DALA-2 SLAB CULVERT,1.5,A,100999,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,389.724,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3793128,92.0704913857142,interpolate
N1,390.047,Slab Culvert,LRP386e,DALA SLAB CULVERT,1.5,A,100995,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,390.047,7.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3768882285714,92.0711223285714,interpolate
N1,390.142,Slab Culvert,LRP386f,DALA SLAB CULVERT,3.0,A,100992,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,390.142,7.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3762792890109,92.0717458313186,interpolate
N1,390.506,Slab Culvert,LRP387a,PANAR CHORI SLAB CULVERT,1.3,A,100986,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,390.506,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3745372352601,92.0740615132948,interpolate
N1,390.595,Slab Culvert,LRP387b,PANAR HORA SLAB CULVERT,1.3,A,100984,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,390.595,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3743800190751,92.0748617416184,interpolate
N1,391.255,Box Culvert,LRP387e,TULA BAGAN BOX CULVERT,1.3,A,100976,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,391.255,9.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3706902708737,92.0790672786407,interpolate
N1,391.373,Slab Culvert,LRP387f,TELA BAGAN SLAB CULVERT,1.3,A,101053,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,391.373,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3697436389312,92.0796434824427,interpolate
N1,391.521,Slab Culvert,LRP388a,TULA BAGAN.,1.3,A,101077,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,391.521,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3686452190839,92.0800514992366,interpolate
N1,392.526,Box Culvert,LRP389a,TULA BAGAN,2.5,A,101091,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,392.526,11.5,1998.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3604702002336,92.0801526114486,interpolate
N1,392.619,Slab Culvert,LRP389b,NORTH-CONIAPARA,1.3,A,101084,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,392.619,8.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3597277864485,92.0798025359813,interpolate
N1,393.038,Box Culvert,LRP389d,NORTH CONIA PARA BOX CULVERT,4.0,A,101080,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,393.038,11.5,1998.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3562553024,92.0790827,interpolate
N1,393.764,PC Girder Bridge,LRP390a,WEST CONIARA,21.5,A,101081,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,393.764,10.0,1998.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3500251952038,92.0784342935251,interpolate
N1,394.681,Box Culvert,LRP391a,KHONIA POLONG,14.1,A,101083,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,394.681,10.3,1998.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar-1,21.3420893171962,92.0788538753271,interpolate
N1,401.752,Box Culvert,LRP398a,SHAPUR,14.1,A,101061,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,401.752,11.4,2000.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2887748,92.0999549688796,interpolate
N1,402.323,Box Culvert,LRP398d,COURT BAZAR,10.3,A,101064,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,402.323,11.4,1998.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2837382315436,92.1005546348993,interpolate
N1,403.495,Box Culvert,LRP400a,RATNAPALANG,14.0,A,101066,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,403.495,11.5,1989.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2740057908634,92.1044223449799,interpolate
N1,403.509,Steel Beam & RCC Slab,LRP400b,CHADIRIKHANA,23.5,A,101067,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,403.509,4.3,1958.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2738921701807,92.1044785698795,interpolate
N1,403.79,Steel Beam & RCC Slab,LRP400c,CHADIRIKHANA,23.5,A,101070,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,403.79,4.3,1958.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.271611640763,92.1056070839357,interpolate
N1,405.969,Slab Culvert,LRP402b,JADI MORA (2) CULVERT,2.4,A,101075,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,405.969,7.0,1958.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2586242226573,92.1207179843356,interpolate
N1,406.218,Arch Masonry,LRP402c,JADIMORA (3),17.0,A,100726,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,406.218,9.0,1951.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2570550964285,92.1224165035714,interpolate
N1,406.517,Slab Culvert,LRP403a,JADIMORA (1),2.4,A,100731,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,406.517,7.2,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2552064351464,92.1243872108786,interpolate
N1,411.81,Slab Culvert,LRP408a,P. F PARA SLAB,2.0,A,100837,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,411.81,7.5,1958.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2308784786138,92.1607571460396,interpolate
N1,413.66,Slab Culvert,LRP410a,KATU PALLANG SLAB,2.0,A,100830,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,413.66,7.0,1953.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2160115861386,92.1636641564356,interpolate
N1,413.901,Slab Culvert,LRP410b,KUTUNG PALANG SLAB,1.8,A,100824,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,413.901,7.0,1968.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2149359632653,92.1655512030612,interpolate
N1,414.0,Slab Culvert,LRP410c,KOSUKONA,2.2,A,100821,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,414.0,7.0,1958.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2144308612244,92.1664067448979,interpolate
N1,415.056,Box Culvert,LRP411a,BALAKHALI TV CENTER,6.4,A,100819,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,415.056,11.0,1984.0,2.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2063047283582,92.1700180179104,interpolate
N1,415.296,Slab Culvert,LRP411b,BALUKHALI-2 SLAB,2.2,A,100817,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,415.296,11.0,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2043409872865,92.1703567258064,interpolate
N1,415.574,Box Culvert,LRP412a,BALUKHALI KASTOM,3.1,A,100815,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,415.574,9.6,1973.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.2019671732447,92.1704006677419,interpolate
N1,416.057,RCC Girder Bridge,LRP412b,BALUKHALI OLD BUS STAND,39.3,A,100812,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,416.057,7.35,1967.0,3.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.197632418584,92.1705772646017,interpolate
N1,416.354,Box Culvert,LRP412d,BAKUHHALI KASHAMIA,3.0,A,100810,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,416.354,9.5,1964.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1953155305785,92.1705074661157,interpolate
N1,416.966,RCC Girder Bridge,LRP413a,Batukhali Bridge,9.4,A,120431,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,416.966,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1907730988505,92.1680703199233,interpolate
N1,418.231,Box Culvert,LRP414a,GOGU GONA,1.2,A,100804,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,418.231,10.3,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1839744314735,92.1593026449213,interpolate
N1,419.63,RCC Girder Bridge,LRP416a,Changkhali Bridge,9.4,A,120436,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,419.63,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1724828063829,92.1552940329787,interpolate
N1,419.88,RCC Girder Bridge,LRP416b,Changkhali Boro Bridge,21.5,A,120456,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,419.88,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1703723502057,92.1547387765432,interpolate
N1,420.18,Box Culvert,LRP416e,JAM TOLI BOX CULVERT,3.0,A,100796,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,420.18,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.168232930909,92.1531459818181,interpolate
N1,420.606,Box Culvert,LRP417b,DAIM PARA CULVERT,4.6,A,100788,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,420.606,9.6,1978.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.16498780625,92.152190071875,interpolate
N1,421.156,Box Culvert,LRP417d,DAIM PARA CULVERT,3.0,A,100785,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,421.156,9.45,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1602045009259,92.1525257175926,interpolate
N1,422.784,RCC Girder Bridge,LRP419a,Palong Khali Bridge,57.6,A,120465,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,422.784,,,,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1477676743494,92.1570426250929,interpolate
N1,423.804,RCC Girder Bridge,LRP420c,GIVATOLI RCC GIDER BRIDGE,3.3,A,100797,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,423.804,9.6,1975.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.140210455058,92.1615530950248,interpolate
N1,424.075,RCC Girder Bridge,LRP420d,GIVA TOLI RCC GIDER BRIDGE,3.3,A,100799,Dhaka (Jatrabari)-Comilla (Mainamati)-Chittagong-Teknaf Road,424.075,9.6,1951.0,1.0,Chittagong,Chittagong,Cox's Bazar,Cox's Bazar - 2,21.1388871840796,92.1636379074626,interpolate
